SPEC;UrunTipi;Kalinlik;Genislik;LevhaBoyu;Grade;MamulKodu;Yuzey;Kaplama;"HedefKaplama
g/m2";#NAME?;#NAME?;Alt Astar Klnlk;Alt Boya Klnlk;AltBoya;Üst Astar Klnlk;Üst Boya Klnlk;ÜstBoya;Backcoat Klnlk;CRF Kalinlik;Ticari
006111001;GCR;1,5;150;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
006116001;GCR;0,75;1200;1400;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,75;
006120001;GCR;1,5;1200;5800;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006121001;GCR;1,5;1200;5500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006122001;GCR;1,5;1000;1400;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006124001;GCR;1,15;1020;3000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,16;
006125001;GCR;1,15;1020;2000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,16;
006126001;GCR;1,15;1020;1400;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,16;
006142001;GCR;1;1200;2350;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
006143001;GCR;1;1200;2500;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
006145001;GCR;1;1000;2500;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
006151001;GCR;1,5;1200;1500;DX51D+Z;GCRCP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
006190001;GCR;1,5;74;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
006191001;GCR;1,5;76;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
006206001;GCR;1,2;1200;4250;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006207001;GCR;1,2;1200;3700;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006373001;GCR;1,2;1200;2300;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,21;
006390001;GCR;1,2;1000;1400;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006403001;GCR;2;910;3000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;2,03;
006404001;GCR;1,95;910;3000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,98;
006405001;GCR;1,5;1200;1400;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006406001;GCR;1;1200;2700;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
006407001;GCR;1,2;1200;2700;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006415001;GCR;1;1000;2950;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;1,01;
006416001;GCR;1;1200;4000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
006417001;GCR;1;1200;6000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
006436001;GCR;1,5;1000;1420;DX51D+Z;GCRCP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
006437001;GCR;0,37;1000;2000;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,37;
006446001;GCR;0,8;1000;2800;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,8;
006462001;GCR;0,8;1000;2000;DX51D+Z;GCRCP;A;Z;80;0,06;0,06;0;0;;0;0;;0;0,81;
006463001;GCR;1,2;1000;1450;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,21;
006464001;GCR;1,2;1000;2780;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006472001;GCR;1,2;396;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006473001;GCR;1,4;1000;2500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,42;
006477001;GCR;1,2;66;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006478001;GCR;1,2;73;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006481001;GCR;0,9;70;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
006482001;GCR;1;1200;2800;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
006483001;GCR;1,2;1200;2800;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006517001;GCR;1,2;190;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006523001;GCR;0,4;1220;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,4;
006525001;GCR;0,5;1220;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,5;
006527001;GCR;0,6;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006528001;GCR;0,7;1220;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,71;
006544001;GCR;1,2;86;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006545001;GCR;1,2;128;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006557001;GCR;1,4;1200;2500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,42;
006572001;GCR;1,5;1000;3080;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006574001;GCR;0,8;1000;2600;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,8;
006578001;GCR;0,45;125;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
006579001;GCR;0,45;124;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
006614001;GCR;0,7;1200;0;DX51D+Z;GCRP;A;Z;80;0;0;0;0;;0;0;;0;0,71;
006615001;GCR;0,47;1000;0;DX51D+Z;GCRP;A;Z;100;0,03;0,03;0;0;;0;0;;0;0,47;
006616001;GCR;1;1000;2700;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
006618001;GCR;1,5;1000;2520;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006619001;GCR;1,5;1200;3010;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006626001;GCR;1,2;61;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006629001;GCR;0,8;62;0;DX51D+Z;GCRSP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0;
006650001;GCR;1,5;1200;3030;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006653001;GCR;2;1000;1000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;2,03;
006662001;GCR;1,2;88;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
006675001;GCR;1,5;138;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
006677001;GCR;1,5;1200;2300;DX51D+Z;GCRCP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
006679001;GCR;0,48;1000;0;DX51D+Z;GCRP;A;Z;100;0,03;0,03;0;0;;0;0;;0;0,48;
006688001;GCR;0,47;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,47;
006697001;GCR;1,15;1200;3000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,16;
006699001;GCR;0,5;990;2000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,5;
006715001;GCR;0,48;1000;1745;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,48;
006720001;GCR;0,7;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,71;
006774001;GCR;0,7;1220;2400;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,71;
006783001;GCR;1,2;199;0;DX51D+Z;GCRSP;A;Z;100;0;0;0;0;;0;0;;0;0;
006790001;GCR;1,5;1200;4500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
006793001;GCR;0,9;72;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
006817001;GCR;0,6;990;2000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006819001;GCR;0,6;1230;2500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006827001;GCR;0,9;1000;6000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,91;
006828001;GCR;1,2;1000;800;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,21;
006836001;GCR;0,5;1000;1700;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,5;
006837001;GCR;0,5;1000;1820;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,5;
006843001;GCR;0,4;1200;2100;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,4;
006850001;GCR;0,45;1200;2180;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,45;
006852001;GCR;0,6;1250;2500;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,6;
006853001;GCR;0,6;1250;2000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006854001;GCR;0,6;1250;4000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006855001;GCR;0,6;1250;4250;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006856001;GCR;0,6;1000;4250;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006857001;GCR;0,6;1000;4500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006858001;GCR;0,6;1000;4750;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006859001;GCR;0,6;1000;5000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,6;
006860001;GCR;0,5;1000;6000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,5;
006895001;GCR;0,5;90;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
006896001;GCR;1,15;1200;2500;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,16;
006897001;GCR;0,5;125;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
006908001;GCR;0,9;75;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
006910001;GCR;1,4;1200;3000;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;1,42;
006947001;GCR;0,45;1200;2200;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,45;
006951001;GCR;1,2;1000;3200;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,21;
006953001;GCR;0,5;1000;1830;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,5;
007123001;GCR;0,9;76;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
007138001;GCR;0,4;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,4;
007339001;GCR;0,5;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,5;
007354001;GCR;1,5;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;1,52;
007355001;GCR;2;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;2,03;
007356001;GCR;1,8;1200;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;1,83;
007374001;GCR;0,48;1220;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,48;
007419001;GCR;0,43;165;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
007479001;GCR;0,5;1000;1760;DX51D+Z;GCRCP;A;Z;100;0;0;0;0;;0;0;;0;0,5;
007480001;GCR;0,38;120;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
007576001;GCR;1,75;1200;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;1,78;
007591001;GCR;0,43;115;0;DX51D+Z;GCRSP;;Z;100;0,05;0,05;0;0;;0;0;;0;0;
007656001;GHR;2,5;1200;0;DX51D+Z;GHRP;A;Z;100;0,16;0,16;0;0;;0;0;;0;0;
007679001;GHR;3;1000;0;DX51D+Z;GHRP;A;Z;100;0,19;0,19;0;0;;0;0;;0;0;
007770001;GCR;1,5;170;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
007784001;GCR;2;1200;2000;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;2,03;
007790001;GCR;1,2;1208;2400;DX51D+Z;GCRCP;A;Z;100;0,1;0,1;0;0;;0;0;;0;1,22;
007791001;GCR;1,2;1208;4000;DX51D+Z;GCRCP;A;Z;100;0,1;0,1;0;0;;0;0;;0;1,22;
007792001;GCR;2;1200;4000;DX51D+Z;GCRCP;A;Z;100;0,17;0,17;0;0;;0;0;;0;2,03;
007799001;GCR;0,43;70;0;DX51D+Z;GCRSP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0;
007813001;GCR;1,5;1200;1000;DX51D+Z;GCRCP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
007814001;GCR;1,5;1200;2400;DX51D+Z;GCRCP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
007818001;GCR;1,5;1250;2400;DX51D+Z;GCRCP;A;Z;100;0,13;0,13;0;0;;0;0;;0;1,52;
007832001;GCR;0,69;1000;3000;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,69;
007833001;GCR;1,02;1150;3000;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,03;
007834001;GCR;0,7;1000;3000;DX51D+Z;GCRCP;A;Z;80;0,06;0,06;0;0;;0;0;;0;0,71;
007835001;GCR;2;1200;1600;DX51D+Z;GCRCP;A;Z;100;0,17;0,17;0;0;;0;0;;0;2,03;
007838001;GCR;0,9;1200;3000;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,91;
007843001;GCR;1,2;1300;3000;DX51D+Z;GCRCP;A;Z;100;0,1;0,1;0;0;;0;0;;0;1,22;
007848001;GCR;1,2;377;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
007852001;GCR;0,45;998;2000;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,45;
007853001;GCR;1;1150;6000;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007854001;GCR;1;1150;5750;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007855001;GCR;1;1150;5500;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007856001;GCR;1;1150;5250;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007857001;GCR;1;1150;5000;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007858001;GCR;1;1150;4750;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007859001;GCR;1;1150;4500;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007860001;GCR;1;1150;4250;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007861001;GCR;1;1150;4000;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007862001;GCR;1;1150;3750;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007863001;GCR;1;1150;3500;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007864001;GCR;1;1150;3250;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007865001;GCR;1;1150;3000;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,01;
007872001;GCR;1;90;0;DX51D+Z;GCRSP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0;
007875001;GCR;1;140;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
007876001;GCR;1,5;1250;1780;DX51D+Z;GCRCP;A;Z;100;0,12;0,12;0;0;;0;0;;0;1,52;
007877001;GCR;2;470;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
007884001;GCR;0,3;900;2000;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,3;
007888001;GCR;2;400;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
007890001;GCR;2;332;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
007894001;GCR;0,8;1500;2500;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,81;
007895001;GCR;2;85;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
007896001;GCR;1,17;1270;2400;DX51D+Z;GCRCP;A;Z;100;0,1;0,1;0;0;;0;0;;0;1,19;
007897001;GCR;0,93;1200;2400;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,94;
007898001;GCR;1,2;1208;3000;DX51D+Z;GCRCP;A;Z;100;0,1;0,1;0;0;;0;0;;0;1,22;
007911001;GCR;1,2;980;2497;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
007912001;GCR;1,2;980;2000;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
007913001;GCR;1,2;980;3000;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
007922001;GCR;1,5;1250;3300;DX51D+Z;GCRCP;A;Z;100;0,12;0,12;0;0;;0;0;;0;1,52;
007923001;GCR;1,5;1250;2500;DX51D+Z;GCRCP;A;Z;80;0,13;0,13;0;0;;0;0;;0;1,53;
007924001;GCR;1,2;1200;3300;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
007964001;GCR;2;1200;2221;DX51D+Z;GCRCP;A;Z;100;0,17;0,17;0;0;;0;0;;0;2,03;
007965001;GCR;2;1200;1890;DX51D+Z;GCRCP;A;Z;100;0,17;0,17;0;0;;0;0;;0;2,03;
007966001;GCR;2;1200;2500;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;2,03;
007973001;GCR;2;390;0;DX51D+Z;GCRSP;A;Z;70;0,14;0,14;0;0;;0;0;;0;0;
008003001;PHR;2;1200;2400;DD11;PHRCP;;;0;0,13;0,13;0;0;;0;0;;0;0;
008004001;PHR;1,8;1000;2000;DD11;PHRCP;;;0;0,13;0,13;0;0;;0;0;;0;0;
008006001;GCR;0,8;1200;2500;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,8;
008011001;GCR;0,7;1000;1910;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,7;
008028001;GCR;1,1;1000;0;DX51D+Z;GCRP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,11;
008042001;GCR;0,58;1250;0;DX51D+Z;GCRP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,58;
008043001;GCR;0,9;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;0,91;
008044001;GCR;1;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;1,01;
008045001;GCR;1,2;1250;0;DX51D+Z;GCRP;A;Z;100;0;0;0;0;;0;0;;0;1,22;
008045002;GCR;1,2;1250;0;DX51D+Z;GCRP;A;Z;100;0,05;0,05;0;0;;0;0;;0;1,22;
008050001;GCR;0,35;1000;2000;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,35;
008052001;GCR;0,5;1000;0;DX51D+Z;GCRP;A;Z;80;0,03;0,03;0;0;;0;0;;0;0,5;
008060001;PHR;2;1200;2300;DD11;PHRCP;;;0;0,13;0,13;0;0;;0;0;;0;0;
008075001;GHR;2,8;1200;0;DX51D+Z;GHRP;A;Z;100;0,19;0,19;0;0;;0;0;;0;0;
008077001;PHR;2,8;1250;2500;DD11;PHRCP;;;0;0,17;0,17;0;0;;0;0;;0;0;
008089001;GCR;1,9;1250;0;DX51D+Z;GCRP;A;Z;100;0,19;0,19;0;0;;0;0;;0;1,93;
008090001;GCR;1,8;1250;0;DX51D+Z;GCRP;A;Z;100;0,19;0,19;0;0;;0;0;;0;1,83;
008130001;GCR;0,4;1000;2000;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,4;
008131001;GCR;0,5;1000;2000;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,5;
008132001;GCR;1;1250;2500;DX51D+Z;GCRCP;A;Z;80;0,08;0,08;0;0;;0;0;;0;1,02;
008134001;GCR;0,48;1000;6000;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,48;
008135001;GCR;0,48;1000;4500;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,48;
008136001;GCR;0,48;1000;1700;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,48;
008141001;GCR;0,5;1000;1745;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,5;
008148001;GCR;0,9;1000;2500;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,91;
008159001;GCR;2;150;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
008162001;GCR;2;398;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
008163001;GCR;0,5;1000;1780;DX51D+Z;GCRCP;A;Z;80;0,05;0,05;0;0;;0;0;;0;0,5;
008164001;GCR;0,6;1000;2600;DX51D+Z;GCRCP;A;Z;100;0,05;0,05;0;0;;0;0;;0;0,6;
008165001;GCR;0,8;1000;3000;DX51D+Z;GCRCP;A;Z;100;0,06;0,06;0;0;;0;0;;0;0,8;
008166001;GCR;0,9;1000;2000;DX51D+Z;GCRCP;A;Z;100;0,07;0,07;0;0;;0;0;;0;0,91;
008168001;GCR;1,2;1000;1425;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
008169001;GCR;1,2;1000;1545;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,21;
008170001;GCR;1,2;1000;2700;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;1,21;
008171001;GCR;1,8;1000;1700;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;1,83;
008172001;GCR;1,8;1000;2000;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;1,83;
008173001;GCR;1,8;1000;3000;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;1,83;
008174001;GCR;1,5;1000;2900;DX51D+Z;GCRCP;A;Z;100;0,11;0,11;0;0;;0;0;;0;1,52;
008175001;GCR;0,8;1250;2500;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,81;
008179001;GCR;0,6;1200;0;DX51D+Z;GCRP;A;Z;200;0,05;0,05;0;0;;0;0;;0;0,58;
008180001;GCR;2;1200;0;DX51D+Z;GCRP;A;Z;275;0,17;0,17;0;0;;0;0;;0;2;
008181001;GCR;1;1200;0;DX51D+Z;GCRP;A;Z;275;0,08;0,08;0;0;;0;0;;0;0,98;
008187001;GCR;1,2;375;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
008188001;GCR;1,2;395;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
008189001;GCR;1,2;65;0;DX51D+Z;GCRSP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0;
008190001;GCR;1,2;1250;2500;DX51D+Z;GCRCP;A;Z;100;0,09;0,09;0;0;;0;0;;0;1,22;
008198001;GCR;1,8;1250;2500;DX51D+Z;GCRCP;A;Z;100;0,15;0,15;0;0;;0;0;;0;1,83;
008209001;GCR;1,8;104;0;DX51D+Z;GCRSP;A;Z;100;0,14;0,14;0;0;;0;0;;0;0;
008211001;GCR;1,5;170;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
008212001;GCR;1,5;103;0;DX51D+Z;GCRSP;A;Z;100;0,11;0,11;0;0;;0;0;;0;0;
008213001;GCR;2;1000;3260;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;2,03;
008214001;GCR;1,5;1000;0;DX51D+Z;GCRP;A;Z;80;0,11;0,11;0;0;;0;0;;0;1,52;
008216001;GCR;1,8;1000;3260;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;1,83;
008217001;GCR;1,8;1000;1780;DX51D+Z;GCRCP;A;Z;100;0,14;0,14;0;0;;0;0;;0;1,83;
008244001;GCR;0,7;1200;1000;DX51D+Z;GCRCP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,7;
008245001;GCR;0,7;1200;1260;DX51D+Z;GCRCP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,7;
008246001;GCR;0,7;1200;1930;DX51D+Z;GCRCP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,7;
008247001;GCR;0,7;1200;2200;DX51D+Z;GCRCP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,7;
008248001;GCR;0,7;1200;2560;DX51D+Z;GCRCP;B;Z;100;0,07;0,07;0;0;;0;0;;0;0,7;
008249001;GCR;0,7;1200;3810;DX51D+Z;GCRCP;B;Z;100;0,06;0,06;0;0;;0;0;;0;0,7;
008250001;GCR;0,9;1000;1310;DX51D+Z;GCRCP;A;Z;100;0,08;0,08;0;0;;0;0;;0;0,91;
008251001;GCR;0,9;1000;1310;DX51D+Z;GCRCP;B;Z;100;0,08;0,08;0;0;;0;0;;0;0,91;
